-25,93470064504406; 0,27136243386243375
-25,845098573634957; 0,2726048752834467
-25,755496502225853; 0,2740543902746283
-25,66589443081675; 0,2757109788359787
-25,576292359407645; 0,27695342025699166
-25,48669028799854; 0,2790241559586797
-25,397088216589438; 0,2808878180901989
-25,307486145180338; 0,28316562736205586
-25,217884073771234; 0,2852363630637439
-25,12828200236213; 0,28772124590576964
-25,038679930953027; 0,28937783446712007
-24,949077859543927; 0,292691011589821
-24,859475788134823; 0,296004188712522
-24,76987371672572; 0,29869614512471654
-24,680271645316616; 0,302423469387755
-24,590669573907512; 0,30552957294028715
-24,501067502498408; 0,3092568972033257
-24,411465431089304; 0,3133983686067019
-24,3218633596802; 0,31753984001007796
-24,232261288271097; 0,32230253212396065
-24,142659216861993; 0,3268581506676743
-24,05305714545289; 0,3320349899218946
-23,963455074043786; 0,3370047556059461
-23,873853002634682; 0,3432169627110103
-23,784250931225582; 0,3492220962459056
-23,69464885981648; 0,35564137692113884
-23,605046788407375; 0,36226773116654054
-23,51544471699827; 0,36951530612244887
-23,42584264558917; 0,3773841017888637
-23,336240574180067; 0,38566704459561596
-23,246638502770963; 0,3943641345427059
-23,15703643136186; 0,4034753716301336
-23,07191446352321; 0,410515873015873
-23,003966226037974; 0,4178152163643235
-22,918097574270917; 0,43060200932224735
-22,828495502861813; 0,44219812925170066
-22,73889343145271; 0,45400132275132266
-22,649291360043605; 0,46663281053162
-22,5596892886345; 0,4800925925925925
-22,470087217225398; 0,49375944822373385
-22,380485145816298; 0,5086687452758881
-22,2942770922636; 0,5207543118257404
-22,21301460758738; 0,5375998812223303
-22,14687974535685; 0,5482493791167261
-22,0978119443471; 0,560318810063708
-22,029543699463975; 0,5705147182329723
-21,976209133149034; 0,5848126552208185
-21,917541110202595; 0,5975033068783069
-21,85780639592986; 0,6117913832199546
-21,798071681657127; 0,6256135440287226
-21,73833696738439; 0,6405228410808768
-21,678602253111656; 0,6563639691987906
-21,61886753883892; 0,671583876606198
-21,559132824566184; 0,6885121409674981
-21,500464801619746; 0,7053294730590649
-21,453530383262596; 0,7198837868480725
-21,395929051642458; 0,7358580336896663
-21,35006132461161; 0,750737748803225
-21,305260288907057; 0,7646116780045351
-21,260459253202505; 0,7795209750566894
-21,214591526171656; 0,7956727135298565
-21,16339034250931; 0,8110789871504157
-21,12605614608885; 0,8260089915595868
-21,08623300324036; 0,841974363819602
-21,023387105932585; 0,8553099017384731
-20,999119878259286; 0,8720828609221467
-20,954318842554734; 0,8900982615268329
-20,909517806850182; 0,9079065885613504
-20,864716771145634; 0,9243896447467876
-20,834849414009266; 0,939795918367347
-20,790048378304714; 0,9576042454018645
-20,745247342600162; 0,9743357898715042
-20,715379985463795; 0,9889965986394558
